1.0E-5 , 21.15663
1.0625E-5 , 20.5296
1.125E-5 , 19.95571
1.1875E-5 , 19.42787
1.25E-5 , 18.94024
1.375E-5 , 18.06701
1.5E-5 , 17.30568
1.625E-5 , 16.63429
1.75E-5 , 16.03645
1.875E-5 , 15.49968
2.0E-5 , 15.01428
2.1875E-5 , 14.36612
2.375E-5 , 13.7967
2.5625E-5 , 13.29133
2.75E-5 , 12.83888
2.9375E-5 , 12.43074
3.125E-5 , 12.06017
3.3125E-5 , 11.72175
3.5E-5 , 11.41112
3.875E-5 , 10.85947
4.25E-5 , 10.3832
4.625E-5 , 9.966672
5.0E-5 , 9.598421
5.3125E-5 , 9.322163
5.625E-5 , 9.069542
5.9375E-5 , 8.837399
6.25E-5 , 8.623132
6.875E-5 , 8.239934
7.5E-5 , 7.906442
8.125E-5 , 7.612871
8.75E-5 , 7.351925
9.375E-5 , 7.118051
1.0E-4 , 6.906931
1.0625E-4 , 6.71515
1.125E-4 , 6.53997
1.1875E-4 , 6.379164
1.25E-4 , 6.230903
1.375E-4 , 5.966175
1.5E-4 , 5.73628
1.625E-4 , 5.534335
1.75E-4 , 5.355216
1.875E-4 , 5.195018
2.0E-4 , 5.050709
2.1875E-4 , 4.858931
2.375E-4 , 4.691417
2.5625E-4 , 4.543591
2.75E-4 , 4.411994
2.9375E-4 , 4.293954
3.125E-4 , 4.187377
3.3125E-4 , 4.090588
3.5E-4 , 4.002236
3.875E-4 , 3.846606
4.25E-4 , 3.713694
4.625E-4 , 3.598693
5.0E-4 , 3.498095
5.3125E-4 , 3.423351
5.625E-4 , 3.35559
5.9375E-4 , 3.293851
6.25E-4 , 3.237346
6.875E-4 , 3.137531
7.5E-4 , 3.052075
8.125E-4 , 2.978045
8.75E-4 , 2.913268
9.375E-4 , 2.856096
0.001 , 2.805258
0.0010625 , 2.759751
0.001125 , 2.718778
0.0011875 , 2.681694
0.00125 , 2.647971
0.001375 , 2.58894
0.0015 , 2.538989
0.001625 , 2.496186
0.00175 , 2.459113
0.001875 , 2.426703
0.002 , 2.398138
0.0021875 , 2.361142
0.002375 , 2.329765
0.0025625 , 2.302833
0.00275 , 2.279474
0.0029375 , 2.259028
0.003125 , 2.240988
0.0033125 , 2.224958
0.0035 , 2.210622
0.003875 , 2.186067
0.00425 , 2.165813
0.004625 , 2.148825
0.005 , 2.134375
0.0053125 , 2.123888
0.005625 , 2.114565
0.0059375 , 2.106221
0.00625 , 2.09871
0.006875 , 2.085737
0.0075 , 2.074924
0.008125 , 2.065775
0.00875 , 2.057932
0.009375 , 2.051136
0.01 , 2.045188
0.010625 , 2.039941
0.01125 , 2.035276
0.011875 , 2.031103
0.0125 , 2.027347
0.01375 , 2.020859
0.015 , 2.015452
0.01625 , 2.010878
0.0175 , 2.006956
0.01875 , 2.003558
0.02 , 2.000584
0.021325 , 1.997813
0.02265 , 1.995366
0.023975 , 1.993189
0.0253 , 1.99124
0.02684375 , 1.989212
0.0283875 , 1.987405
0.031475 , 1.984323
0.0345625 , 1.981791
0.03765 , 1.979674
0.0407375 , 1.977878
0.043825 , 1.976336
0.0469125 , 1.974996
0.05 , 1.973822
0.053125 , 1.972772
0.05625 , 1.971839
0.059375 , 1.971005
0.0625 , 1.970253
0.06875 , 1.968956
0.075 , 1.967874
0.08125 , 1.966959
0.0875 , 1.966175
0.09375 , 1.965495
0.1 , 1.964901
0.10625 , 1.964376
0.1125 , 1.963909
0.11875 , 1.963491
0.125 , 1.963116
0.1375 , 1.962467
0.15 , 1.961926
0.1625 , 1.961469
0.175 , 1.961077
0.1875 , 1.960737
0.2 , 1.960439
0.21875 , 1.960057
0.2375 , 1.959734
0.25625 , 1.959459
0.275 , 1.959222
0.29375 , 1.959015
0.3125 , 1.958832
0.33125 , 1.95867
0.35 , 1.958526
0.3875 , 1.958279
0.425 , 1.958076
0.5 , 1.95776
0.625 , 1.957402
0.75 , 1.957163
0.875 , 1.956992
1.0 , 1.956864
1.25 , 1.956683
1.5 , 1.956562
1.75 , 1.956475
2.0 , 1.956409
2.375 , 1.956335
2.75 , 1.95628
3.125 , 1.956238
3.5 , 1.956204
4.25 , 1.956153
5.0 , 1.956114
6.25 , 1.956068
7.5 , 1.956033
8.75 , 1.956005
10.0 , 1.95598
12.5 , 1.95594
15.0 , 1.955906
17.5 , 1.955876
20.0 , 1.955847
23.75 , 1.955807
27.5 , 1.955768
31.25 , 1.955731
35.0 , 1.955694
42.5 , 1.955623
50.0 , 1.955553
62.5 , 1.955438
75.0 , 1.955325
87.5 , 1.955211
100.0 , 1.955099
125.0 , 1.954874
150.0 , 1.954651
175.0 , 1.954427
200.0 , 1.954203
237.5 , 1.953868
275.0 , 1.953533
312.5 , 1.953198
350.0 , 1.952863
425.0 , 1.952192
500.0 , 1.951521
625.0 , 1.9504
750.0 , 1.949278
875.0 , 1.948155
1000.0 , 1.94703
1250.0 , 1.944774
1500.0 , 1.942511
1750.0 , 1.94024
2000.0 , 1.937962
2375.0 , 1.934532
2750.0 , 1.931084
3125.0 , 1.927619
3500.0 , 1.924136
4250.0 , 1.917116
5000.0 , 1.910022
6250.0 , 1.898029
7500.0 , 1.885812
8750.0 , 1.873359
10000.0 , 1.860656
12500.0 , 1.834438
15000.0 , 1.807015
17500.0 , 1.778214
20000.0 , 1.747814
24402.31 , 1.689052
28804.62 , 1.623039
30134.49 , 1.600785
30799.43 , 1.589257
31131.9 , 1.583398
31298.13 , 1.580418
31381.25 , 1.578923
31464.36 , 1.57742
31514.52 , 1.57651
31564.67 , 1.575599
31589.75 , 1.575142
31602.29 , 1.574913
31614.83 , 1.574685
31627.37 , 1.574456
31639.91 , 1.574228
31646.18 , 1.574113
31652.45 , 1.573999
31658.72 , 1.573885
31664.98 , 1.573771
31670.0 , 1.57368
31675.02 , 1.573588
31680.04 , 1.573497
31685.05 , 1.573407
31687.56 , 1.573361
31690.07 , 1.573316
31692.58 , 1.573271
31695.08 , 1.573226
31697.59 , 1.573182
31700.1 , 1.573137
31702.61 , 1.573093
31703.86 , 1.573071
31705.11 , 1.57305
31706.19 , 1.573032
31707.26 , 1.573014
31708.34 , 1.572996
31709.41 , 1.572979
31710.49 , 1.572963
31711.03 , 1.572955
31711.56 , 1.572948
31712.1 , 1.572941
31712.64 , 1.572935
31713.18 , 1.572929
31713.71 , 1.572924
31714.25 , 1.57292
31714.79 , 1.572917
31715.33 , 1.572915
31715.86 , 1.572914
31716.4 , 1.572915
31716.94 , 1.572918
31717.48 , 1.572924
31718.01 , 1.572932
31718.55 , 1.572943
31719.09 , 1.572958
31719.63 , 1.572976
31720.16 , 1.572999
31720.7 , 1.573026
31721.23 , 1.573059
31721.77 , 1.573099
31722.3 , 1.573144
31722.8 , 1.573193
31723.29 , 1.573248
31723.79 , 1.573311
