1.0E-5 , 11.747
1.0625E-5 , 11.39626
1.125E-5 , 11.07518
1.1875E-5 , 10.77978
1.25E-5 , 10.50683
1.375E-5 , 10.01787
1.5E-5 , 9.591384
1.625E-5 , 9.215103
1.75E-5 , 8.879896
1.875E-5 , 8.578794
2.0E-5 , 8.306383
2.1875E-5 , 7.942422
2.375E-5 , 7.62246
2.5625E-5 , 7.338293
2.75E-5 , 7.083707
2.9375E-5 , 6.853904
3.125E-5 , 6.645107
3.3125E-5 , 6.454298
3.5E-5 , 6.279036
3.875E-5 , 5.967483
4.25E-5 , 5.698133
4.625E-5 , 5.462245
5.0E-5 , 5.253419
5.3125E-5 , 5.096565
5.625E-5 , 4.952971
5.9375E-5 , 4.820868
6.25E-5 , 4.698801
6.875E-5 , 4.480131
7.5E-5 , 4.289399
8.125E-5 , 4.121121
8.75E-5 , 3.971212
9.375E-5 , 3.836555
1.0E-4 , 3.714729
1.0625E-4 , 3.603816
1.125E-4 , 3.50228
1.1875E-4 , 3.408869
1.25E-4 , 3.322555
1.375E-4 , 3.167932
1.5E-4 , 3.033064
1.625E-4 , 2.914074
1.75E-4 , 2.808072
1.875E-4 , 2.712855
2.0E-4 , 2.626711
2.1875E-4 , 2.511616
2.375E-4 , 2.410436
2.5625E-4 , 2.320574
2.75E-4 , 2.240067
2.9375E-4 , 2.167397
3.125E-4 , 2.10137
3.3125E-4 , 2.041031
3.5E-4 , 1.985608
3.875E-4 , 1.887086
4.25E-4 , 1.801911
4.625E-4 , 1.727316
5.0E-4 , 1.66128
5.3125E-4 , 1.611679
5.625E-4 , 1.56627
5.9375E-4 , 1.524496
6.25E-4 , 1.485895
6.875E-4 , 1.416745
7.5E-4 , 1.356431
8.125E-4 , 1.303217
8.75E-4 , 1.255811
9.375E-4 , 1.213229
0.001 , 1.174704
0.0010625 , 1.139631
0.001125 , 1.107522
0.0011875 , 1.077983
0.00125 , 1.050688
0.001375 , 1.001792
0.0015 , 0.9591435
0.001625 , 0.9215155
0.00175 , 0.8879947
0.001875 , 0.8578845
0.002 , 0.8306432
0.0021875 , 0.7942469
0.002375 , 0.7622506
0.0025625 , 0.7338335
0.00275 , 0.7083747
0.0029375 , 0.685394
0.003125 , 0.6645139
0.0033125 , 0.6454326
0.0035 , 0.627906
0.003875 , 0.5967497
0.00425 , 0.5698137
0.004625 , 0.5462239
0.005 , 0.5253404
0.0053125 , 0.5096542
0.005625 , 0.4952941
0.0059375 , 0.4820831
0.00625 , 0.4698758
0.006875 , 0.4480077
0.0075 , 0.4289336
0.008125 , 0.4121052
